日期,股东名称,股东性质,股份类型,持股数(股),占总流通股本持股比例,增减(股),变动比例,code
2017-09-30,中国建设银行股份有限公司-万家精选混合型证券投资基金,证券投资基金,A股,28747383,0.74%,新进,--,002146
2017-09-30,中国银行股份有限公司-华夏新经济灵活配置混合型发起式证券投资基金,证券投资基金,A股,21413004,0.55%,-12790100,-37.39%,002146
2017-09-30,招商银行股份有限公司-光大保德信优势配置混合型证券投资基金,证券投资基金,A股,16637382,0.43%,新进,--,002146
2017-09-30,信诚基金-中信银行-信诚基金定众1号分级资产管理计划,基金资产管理计划,A股,76171810,14.20%,新进,--,002147
2017-09-30,申万菱信基金-工商银行-创盈定增71号资产管理计划,基金资产管理计划,A股,45533800,8.49%,新进,--,002147
2017-09-30,泰达宏利基金-民生银行-泰达宏利价值成长定向增发481号资产管理计划,基金资产管理计划,A股,42317708,7.89%,新进,--,002147
2017-09-30,光大保德信资管-浦发银行-光大保德信耀财富富增4号专项资产管理计划,基金资产管理计划,A股,27083290,5.05%,新进,--,002147
2017-09-30,光大保德信资管-浦发银行-光大保德信耀财富富增6号分级专项资产管理计划,基金资产管理计划,A股,27083290,5.05%,新进,--,002147
2017-09-30,泰达宏利基金-平安银行-龚品忠,基金资产管理计划,A股,13541602,2.53%,新进,--,002147
2017-09-30,云南国际信托有限公司-聚宝19号单一资金信托,信托计划,A股,12578230,2.35%,新进,--,002147
2017-09-30,云南国际信托有限公司-聚宝11号单一资金信托,信托计划,A股,12400109,2.31%,3272125,35.85%,002147
2017-09-30,中国建设银行股份有限公司-华夏优势增长混合型证券投资基金,证券投资基金,A股,1518300,0.34%,新进,--,002148
2017-09-30,第一创业证券-国信证券-共盈大岩量化定增集合资产管理计划,集合理财计划,A股,10974997,2.58%,新进,--,002149
2017-09-30,南方基金-建设银行-中国人寿-中国人寿委托南方基金混合型组合,基金资产管理计划,A股,7624118,1.79%,新进,--,002149
2017-09-30,平安大华基金-平安银行-国海证券股份有限公司,基金资产管理计划,A股,4615388,1.08%,新进,--,002149
2017-09-30,中国工商银行股份有限公司-南方大数据100指数证券投资基金,证券投资基金,A股,3942900,0.93%,新进,--,002149
2017-09-30,宝盈基金-民生银行-宝盈行健定增2号分级特定多客户资产管理计划,基金资产管理计划,A股,3005466,0.71%,新进,--,002149
2017-09-30,财通基金-工商银行-国海证券股份有限公司,基金资产管理计划,A股,2980998,0.70%,新进,--,002149
2017-09-30,华鑫国际信托有限公司-华鑫信托·280号证券投资集合信托计划,信托计划,A股,2347571,0.94%,不变,--,002150
2017-09-30,中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金,证券投资基金,A股,6015309,2.57%,-435800,-6.76%,002151
2017-09-30,中国建设银行股份有限公司-富国中证军工指数分级证券投资基金,证券投资基金,A股,4789498,2.05%,-174800,-3.52%,002151
2017-09-30,兴业证券-兴业-兴业证券金麒麟5号集合资产管理计划,集合理财计划,A股,26680759,1.36%,-282400,-1.05%,002152
2017-09-30,中国工商银行-华安中小盘成长混合型证券投资基金,证券投资基金,A股,18000000,0.92%,-700000,-3.74%,002152
2017-09-30,渤海人寿保险股份有限公司-传统险五,保险产品,A股,16038666,0.82%,新进,--,002152
2017-09-30,中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF),证券投资基金,A股,12415970,0.64%,-10304030,-45.35%,002152
2017-09-30,中国人寿保险股份有限公司-分红-个人分红-005L-FH002深,保险产品,A股,10384783,0.53%,-3852134,-27.06%,002152
2017-09-30,兴业银行股份有限公司-兴全全球视野股票型证券投资基金,证券投资基金,A股,9196813,0.47%,-14253187,-60.78%,002152
2017-09-30,中国银行股份有限公司-富国改革动力混合型证券投资基金,证券投资基金,A股,22346537,4.61%,-2653463,-10.61%,002153
2017-09-30,交通银行股份有限公司-富国天益价值混合型证券投资基金,证券投资基金,A股,12100000,2.50%,1100000,10.00%,002153
2017-09-30,重庆国际信托股份有限公司-渝信贰号信托,信托计划,A股,7727329,1.60%,不变,--,002153
2017-09-30,信泰人寿保险股份有限公司-万能保险产品,保险产品,A股,6325095,1.31%,新进,--,002153
2017-09-30,中国建设银行股份有限公司-富国城镇发展股票型证券投资基金,证券投资基金,A股,6300000,1.30%,-2731000,-30.24%,002153
2017-09-30,中国银行股份有限公司-易方达资源行业混合型证券投资基金,证券投资基金,A股,4500000,0.45%,新进,--,002155
2017-09-30,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,证券投资基金,A股,3074416,0.31%,-175300,-5.39%,002155
2017-09-30,财富证券-广州农商银行-财富证券星城10号集合资产管理计划,集合理财计划,A股,19921234,2.05%,-17078766,-46.16%,002156
2017-09-30,中海信托股份有限公司-中海聚发-新股约定申购3资金信托,信托计划,A股,6530700,0.67%,新进,--,002156
2017-09-30,全国社保基金一零五组合,全国社保基金,A股,4910731,0.50%,新进,--,002156
2017-09-30,中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金,证券投资基金,A股,3312749,0.34%,新进,--,002156
2017-09-30,泰康资产丰颐混合型养老金产品-中国工商银行股份有限公司,保险产品,A股,3288753,0.34%,新进,--,002156
2017-09-30,招商财富-招商银行-汇垠天粤1号专项资产管理计划,基金资产管理计划,A股,38995081,2.09%,-19000000,-32.76%,002157
2017-09-30,申万菱信基金-光大银行-陕西省国际信托-陕国投·创增1号定向投资集合资金信托计划,基金资产管理计划,A股,23063583,1.24%,不变,--,002157
2017-09-30,泰康资产丰颐混合型养老金产品-中国工商银行股份有限公司,保险产品,A股,7062800,0.38%,新进,--,002157
2017-09-30,中铁宝盈资管-招商银行-外贸信托-外贸信托·昀沣证券投资集合资金信托计划,信托计划,A股,7000000,0.38%,新进,--,002157
2017-09-30,中国工商银行-嘉实策略增长混合型证券投资基金,证券投资基金,A股,5941500,0.32%,新进,--,002157
2017-09-30,中海信托股份有限公司-中海-精选1号集合资金信托,信托计划,A股,1346300,0.25%,新进,--,002158
2017-09-30,华润深国投信托有限公司-懿和精选5号集合资金信托计划,信托计划,A股,956800,0.18%,新进,--,002158
2017-09-30,中国银行股份有限公司-华泰柏瑞积极成长混合型证券投资基金,证券投资基金,A股,790400,0.15%,新进,--,002158
2017-09-30,全国社保基金一一八组合,全国社保基金,A股,4831841,3.61%,-1000000,-17.15%,002159
2017-09-30,中国工商银行-汇添富均衡增长混合型证券投资基金,证券投资基金,A股,4149246,3.10%,新进,--,002159
2017-09-30,中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金,证券投资基金,A股,2821767,2.11%,1021500,56.74%,002159
2017-09-30,招商银行股份有限公司-东方红京东大数据灵活配置混合型证券投资基金,证券投资基金,A股,2144625,1.60%,694125,47.85%,002159
2017-09-30,中国民生银行股份有限公司-长信增利动态策略混合型证券投资基金,证券投资基金,A股,2125293,1.59%,不变,--,002159
2017-09-30,中国建设银行股份有限公司-华安科技动力混合型证券投资基金,证券投资基金,A股,1850000,1.38%,新进,--,002159
2017-09-30,中国对外经济贸易信托有限公司-外贸信托·华资1号单一资金信托,信托计划,A股,1783501,0.36%,新进,--,002160
2017-09-30,南方基金-建设银行-中国人寿-中国人寿委托南方基金混合型组合,基金资产管理计划,A股,5027900,0.63%,-3300000,-39.63%,002163
2017-09-30,华润深国投信托有限公司-华润信托·润之信61期集合资金信托计划,信托计划,A股,2533000,0.61%,新进,--,002164
2017-09-30,中国人民财产保险股份有限公司-传统-普通保险产品,保险产品,A股,1839372,0.44%,339400,22.63%,002164
2017-09-30,西藏信托有限公司-西藏信托-莱茵2号集合资金信托计划,信托计划,A股,9657516,2.77%,新进,--,002166
2017-09-30,财通证券资管-宁波银行-财通证券资管莱茵1号集合资产管理计划,集合理财计划,A股,7498703,2.15%,不变,--,002166
2017-09-30,华宝信托有限责任公司-“辉煌”77号单一资金信托,信托计划,A股,12420000,2.54%,2270000,22.36%,002167
2017-09-30,华鑫国际信托有限公司-华鑫信托·价值回报23号证券投资集合资金信托计划,信托计划,A股,4173500,0.85%,新进,--,002167
2017-09-30,陕西省国际信托股份有限公司-陕国投·天象5号定向投资集合资金信托计划,信托计划,A股,12848348,1.68%,不变,--,002168
2017-09-30,云南国际信托有限公司-聚利15号单一资金信托,信托计划,A股,10977270,1.43%,不变,--,002168
2017-09-30,云南国际信托有限公司-睿赢95号单一资金信托,信托计划,A股,10620056,1.39%,不变,--,002168
2017-09-30,安华农业保险股份有限公司-养殖保险,保险产品,A股,9124775,1.19%,不变,--,002168
2017-09-30,长信基金-浦发银行-中金投资2号资产管理计划,基金资产管理计划,A股,7000008,0.91%,不变,--,002168
2017-09-30,陕西省国际信托股份有限公司-陕国投·祥瑞5号结构化证券投资集合资金信托计划,信托计划,A股,24300000,3.54%,140000,0.58%,002170
2017-09-30,陕西省国际信托股份有限公司-陕国投·祥瑞6号结构化证券投资集合资金信托计划,信托计划,A股,18868185,2.75%,不变,--,002170
2017-09-30,平安信托有限责任公司-睿富二号,信托计划,A股,12180000,1.77%,不变,--,002170
2017-09-30,光大兴陇信托有限责任公司-光大信托·聚金33号证券投资集合资金信托计划,信托计划,A股,8050000,1.17%,-350300,-4.17%,002170
2017-09-30,兴业国际信托有限公司-兴业信托-楚江1号集合资金信托计划,信托计划,A股,27136944,3.26%,新进,--,002171
2017-09-30,全国社保基金一一四组合,全国社保基金,A股,10059472,1.21%,5029736,100.00%,002171
2017-09-30,中国工商银行股份有限公司-南方大数据100指数证券投资基金,证券投资基金,A股,5597452,0.67%,2285283,69.00%,002171
2017-09-30,中国工商银行-华安中小盘成长混合型证券投资基金,证券投资基金,A股,2000000,0.36%,-5500000,-73.33%,002172
2017-09-30,中国农业银行股份有限公司-鹏华医药科技股票型证券投资基金,证券投资基金,A股,8614108,4.25%,-220200,-2.49%,002173
2017-09-30,兴业银行股份有限公司-兴全趋势投资混合型证券投资基金,证券投资基金,A股,13283004,2.42%,1309692,10.94%,002174
2017-09-30,兴业证券-兴业-兴业证券金麒麟5号集合资产管理计划,集合理财计划,A股,9051578,1.65%,1873777,26.11%,002174
2017-09-30,中国工商银行股份有限公司-汇添富移动互联股票型证券投资基金,证券投资基金,A股,21994027,4.15%,-2733918,-11.06%,002175
2017-09-30,华鑫国际信托有限公司-华鑫信托·价值回报13号证券投资集合资金信托计划,信托计划,A股,6635018,1.25%,新进,--,002175
2017-09-30,光大兴陇信托有限责任公司-光大信托-和聚1号证券投资集合资金信托计划,信托计划,A股,6400040,1.21%,新进,--,002175
2017-09-30,中国农业银行股份有限公司-汇添富社会责任混合型证券投资基金,证券投资基金,A股,6067280,1.14%,-3896936,-39.11%,002175
2017-09-30,深圳红塔资管-杭州银行-红塔资产汇盈5号特定多个客户资产管理计划,基金资产管理计划,A股,37589911,2.72%,-5850000,-13.47%,002176
2017-09-30,中国工商银行股份有限公司-汇添富移动互联股票型证券投资基金,证券投资基金,A股,15351327,1.11%,新进,--,002176
2017-09-30,中国农业银行股份有限公司-汇添富社会责任混合型证券投资基金,证券投资基金,A股,14499853,1.05%,新进,--,002176
2017-09-30,中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金,证券投资基金,A股,11599155,1.48%,-837865,-6.74%,002179
2017-09-30,中国建设银行股份有限公司-富国中证军工指数分级证券投资基金,证券投资基金,A股,9235656,1.18%,-363100,-3.78%,002179
2017-09-30,泰康人寿保险有限责任公司-投连-行业配置,保险产品,A股,9137664,1.17%,新进,--,002179
2017-09-30,中国建设银行股份有限公司-易方达国防军工混合型证券投资基金,证券投资基金,A股,8612581,1.10%,新进,--,002179
2017-09-30,全国社保基金四零六组合,全国社保基金,A股,8540441,1.09%,530000,6.62%,002179
2017-09-30,全国社保基金一零二组合,全国社保基金,A股,12365262,6.41%,2099857,20.46%,002180
2017-09-30,中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金,证券投资基金,A股,11579529,6.01%,-233167,-1.97%,002180
2017-09-30,中国建设银行股份有限公司-交银施罗德蓝筹混合型证券投资基金,证券投资基金,A股,8300149,4.30%,1496984,22.00%,002180
2017-09-30,中国人寿保险股份有限公司-万能-国寿瑞安,保险产品,A股,8285129,4.30%,999789,13.72%,002180
2017-09-30,云南国际信托有限公司-云信增利2号证券投资单一资金信托,信托计划,A股,75437913,3.56%,不变,--,002183
2017-09-30,金鹰基金-工商银行-金鹰穗通26号资产管理计划,基金资产管理计划,A股,9086434,0.43%,不变,--,002183
2017-09-30,红土创新基金-银河证券-深圳市创新投资集团有限公司,基金资产管理计划,A股,7745010,0.37%,不变,--,002183
2017-09-30,天安财产保险股份有限公司-保赢1号,保险产品,A股,4290629,0.20%,新进,--,002183
2017-09-30,招商财富-招商银行-汇垠天粤1号专项资产管理计划,基金资产管理计划,A股,41448650,1.95%,-9563000,-18.75%,002185
2017-09-30,华能贵诚信托有限公司-华能信托·津杉华融2号集合资金信托计划,信托计划,A股,28526394,1.34%,-4950000,-14.79%,002185
2017-09-30,中国银行股份有限公司-长盛转型升级主题灵活配置混合型证券投资基金,证券投资基金,A股,24257872,1.14%,不变,--,002185
2017-09-30,前海人寿保险股份有限公司-海利年年,保险产品,A股,13999988,0.66%,新进,--,002185
2017-09-30,中国工商银行股份有限公司-富国中证工业4.0指数分级证券投资基金,证券投资基金,A股,13866332,0.65%,-594700,-4.11%,002185
2017-09-30,前海人寿保险股份有限公司-聚富产品,保险产品,A股,13600000,0.64%,新进,--,002185
2017-09-30,中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金,证券投资基金,A股,11651798,0.55%,新进,--,002185
2017-09-30,交通银行股份有限公司-长信量化先锋混合型证券投资基金,证券投资基金,A股,2483955,0.73%,不变,--,002187
2017-09-30,大业信托有限责任公司-大业信托·春笋1号投资单一资金信托,信托计划,A股,10086591,5.84%,377200,3.88%,002188
2017-09-30,中国民生银行股份有限公司-华商领先企业混合型证券投资基金,证券投资基金,A股,6718771,3.89%,不变,--,002188
2017-09-30,云南国际信托有限公司-聚宝19号单一资金信托,信托计划,A股,6563668,3.80%,3779580,135.76%,002188
2017-09-30,云南国际信托有限公司-苍穹6号单一资金信托,信托计划,A股,5547596,3.21%,965700,21.08%,002188
2017-09-30,光大兴陇信托有限责任公司-光大信托·招盈2号证券投资单一资金信托,信托计划,A股,3044177,1.76%,-1178881,-27.92%,002188
2017-09-30,中国民生银行股份有限公司-华商策略精选灵活配置混合型证券投资基金,证券投资基金,A股,2102582,1.22%,新进,--,002188
2017-09-30,中国工商银行股份有限公司-华夏领先股票型证券投资基金,证券投资基金,A股,1123900,0.57%,新进,--,002189
2017-09-30,招商证券股份有限公司-前海开源中航军工指数分级证券投资基金,证券投资基金,A股,1839620,0.53%,-799700,-30.30%,002190
2017-09-30,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,证券投资基金,A股,748650,0.22%,-31800,-4.07%,002190
2017-09-30,兴业证券-兴业-兴业证券金麒麟5号集合资产管理计划,集合理财计划,A股,21725517,1.67%,3154100,16.98%,002191
2017-09-30,泰康人寿保险有限责任公司-分红-个人分红-019L-FH002深,保险产品,A股,19714881,1.51%,不变,--,002191
2017-09-30,泰康人寿保险有限责任公司-传统-普通保险产品-019L-CT001深,保险产品,A股,17747046,1.36%,不变,--,002191
2017-09-30,泰康人寿保险有限责任公司-万能-个险万能,保险产品,A股,6459944,0.50%,新进,--,002191
2017-09-30,泰康人寿保险有限责任公司-投连-优选成长,保险产品,A股,6269186,0.48%,新进,--,002191
2017-09-30,中国工商银行股份有限公司-汇添富移动互联股票型证券投资基金,证券投资基金,A股,5682994,2.98%,新进,--,002192
2017-09-30,中国农业银行股份有限公司-景顺长城资源垄断混合型证券投资基金(LOF),证券投资基金,A股,3399891,1.78%,-697300,-17.02%,002192
2017-09-30,中国银行股份有限公司-景顺长城优选混合型证券投资基金,证券投资基金,A股,2675218,1.40%,-357300,-11.78%,002192
2017-09-30,中国农业银行股份有限公司-汇添富社会责任混合型证券投资基金,证券投资基金,A股,2587628,1.36%,新进,--,002192
2017-09-30,中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金,证券投资基金,A股,2429565,1.28%,新进,--,002192
2017-09-30,金鹰基金-浦发银行-方正东亚信托有限责任公司,基金资产管理计划,A股,20343110,8.80%,新进,--,002193
2017-09-30,财通基金-工商银行-富春218号资产管理计划,基金资产管理计划,A股,9051465,3.92%,新进,--,002193
2017-09-30,安信基金-宁波银行-西藏信托-西藏信托-顺景3号集合资金信托计划,信托计划,A股,6574432,2.84%,新进,--,002193
2017-09-30,安信基金-宁波银行-西藏信托-西藏信托-顺景2号集合资金信托计划,信托计划,A股,5478694,2.37%,新进,--,002193
2017-09-30,中国银行股份有限公司-华夏新经济灵活配置混合型发起式证券投资基金,证券投资基金,A股,5617013,1.08%,不变,--,002194
2017-09-30,上海富诚海富通资产-海通证券-富诚海富通稳胜共赢十七号专项资产管理计划,基金资产管理计划,A股,2192000,0.42%,不变,--,002194
2017-09-30,申万菱信基金-光大银行-陕西省国际信托-陕国投·创增1号定向投资集合资金信托计划,基金资产管理计划,A股,21250000,1.13%,不变,--,002195
2017-09-30,平安信托有限责任公司-投资精英之云程泰集合资金信托,信托计划,A股,2400000,0.83%,新进,--,002196
2017-09-30,北京国际信托有限公司-云程泰(二期),信托计划,A股,1890110,0.65%,新进,--,002196
2017-09-30,东海基金-上海银行-盈科2号-鑫龙185号资产管理计划,基金资产管理计划,A股,11667701,2.68%,新进,--,002197
2017-09-30,申万菱信资产-招商银行-华润深国投信托-瑞华定增对冲基金2号集合资金信托计划,基金资产管理计划,A股,6666727,1.53%,新进,--,002197
2017-09-30,财通基金-中国银行-财通基金-富春中益定增8号资产管理计划,基金资产管理计划,A股,6498574,1.50%,新进,--,002197
2017-09-30,东海基金-上海银行-盈科3号-鑫龙186号资产管理计划,基金资产管理计划,A股,6282609,1.45%,新进,--,002197
2017-09-30,华澳国际信托有限公司-华澳·臻智57号-证通电子第一期员工持股集合信托计划,信托计划,A股,5872380,1.35%,新进,--,002197
2017-09-30,长安国际信托股份有限公司-长安权-股权并购投资1号集合资金信托计划,信托计划,A股,7162942,1.54%,不变,--,002198
2017-09-30,北京千石创富-华夏银行-中国对外经济贸易信托-东晶电子定向增发单一资金信托,基金资产管理计划,A股,36036036,18.43%,新进,--,002199
2017-09-30,华宸未来基金-华夏银行-华鑫国际信托-慧宸投资单一资金信托,基金资产管理计划,A股,18018018,9.22%,新进,--,002199
2017-09-30,华宝信托有限责任公司-“华宝丰进”16号单一资金信托,信托计划,A股,4612198,2.36%,新进,--,002199
2017-09-30,中海信托股份有限公司-中海聚发-新股约定申购3资金信托,信托计划,A股,2088064,1.94%,280000,15.49%,002200
2017-09-30,中国光大银行股份有限公司-国投瑞银创新动力混合型证券投资基金,证券投资基金,A股,1898690,1.76%,新进,--,002200
2017-09-30,中国建设银行股份有限公司-汇添富环保行业股票型证券投资基金,证券投资基金,A股,1554939,1.44%,新进,--,002200
2017-09-30,中国银行股份有限公司-国投瑞银锐意改革灵活配置混合型证券投资基金,证券投资基金,A股,1542805,1.43%,不变,--,002200
2017-09-30,陆家嘴国际信托有限公司-陆家嘴信托·浦银1号单一资金信托,信托计划,A股,7289885,2.33%,不变,--,002201
2017-09-30,广东粤财信托有限公司-粤财信托-金牛8号集合资金信托计划,信托计划,A股,2247700,0.72%,-287300,-11.33%,002201
2017-09-30,安邦人寿保险股份有限公司-保守型投资组合,保险产品,A股,278904260,8.07%,64362522,30.00%,002202
2017-09-30,和谐健康保险股份有限公司-万能产品,保险产品,A股,147222544,4.26%,33974433,30.00%,002202
2017-09-30,全国社保基金一一三组合,全国社保基金,A股,77678541,2.25%,新进,--,002202
2017-09-30,安邦养老保险股份有限公司-团体万能产品,保险产品,A股,31109165,0.90%,7179038,30.00%,002202
2017-09-30,安邦保险集团股份有限公司-传统保险产品,保险产品,A股,22247680,0.64%,5134080,30.00%,002202
2017-09-30,海通证券资管-上海银行-海通初霁4号集合资产管理计划,集合理财计划,A股,9681000,0.66%,不变,--,002203
2017-09-30,广发基金-农业银行-广发中证金融资产管理计划,基金资产管理计划,A股,4512638,0.23%,不变,--,002204
2017-09-30,中英人寿保险有限公司-分红-个险分红,保险产品,A股,849209,0.73%,119209,16.33%,002205
2017-09-30,全国社保基金四零六组合,全国社保基金,A股,43070807,4.53%,4839600,12.66%,002206
2017-09-30,中国人民人寿保险股份有限公司-传统-普通保险产品,保险产品,A股,18348540,1.93%,670539,3.79%,002206
2017-09-30,鹏华资产-浦发银行-鹏华资产西藏康盛定增1号资产管理计划,基金资产管理计划,A股,13774240,1.45%,新进,--,002206
2017-09-30,平安资产-中国银行-众安乐享1号资产管理计划,集合理财计划,A股,6236067,3.26%,-1029000,-14.16%,002209
2017-09-30,云南国际信托有限公司-云信-瑞阳2014-2号集合资金信托计划,信托计划,A股,68365314,5.32%,27964082,69.22%,002210
2017-09-30,长城证券-兴业银行-长城平步青云1号集合资产管理计划,集合理财计划,A股,64336833,5.01%,23606709,57.96%,002210
2017-09-30,长城证券-兴业银行-长城花开富贵1号集合资产管理计划,集合理财计划,A股,28096111,2.19%,11568987,70.00%,002210
2017-09-30,前海开源基金-民生银行-前海开源乾立亨1号资产管理计划,基金资产管理计划,A股,24458556,1.90%,10676556,77.47%,002210
2017-09-30,英大国际信托有限责任公司-英大信托-尊赢ZY-002号:证券投资集合资金信托计划,信托计划,A股,14576000,1.13%,6054000,71.04%,002210
2017-09-30,云南国际信托有限公司-睿赢69号单一资金信托,信托计划,A股,14372650,1.12%,5918150,70.00%,002210
2017-09-30,陕西省国际信托股份有限公司-陕国投·荣耀5号证券投资集合资金信托计划,信托计划,A股,9570960,0.74%,新进,--,002210
2017-09-30,云南国际信托有限公司-聚鑫2002号集合资金信托计划,信托计划,A股,8093020,0.63%,3332420,70.00%,002210
2017-09-30,长安国际信托股份有限公司-长安信托-长安投资787号证券投资集合资金信托计划,信托计划,A股,8000088,0.62%,新进,--,002210
2017-09-30,民生通惠资产-民生银行-民生通惠新汇二号资产管理产品,基金资产管理计划,A股,11301600,2.62%,1361662,13.70%,002211
2017-09-30,华润深国投信托有限公司-润之信15期集合资金信托计划,信托计划,A股,3465700,1.50%,415700,13.63%,002212
2017-09-30,厦门国际信托有限公司-智盈9号单一资金信托,信托计划,A股,10096002,5.38%,不变,--,002213
2017-09-30,九泰基金-浦发银行-九泰基金-恒胜新动力分级1号资产管理计划,基金资产管理计划,A股,6892133,3.67%,新进,--,002213
2017-09-30,长安基金-工商银行-长安誉享8号分级资产管理计划,基金资产管理计划,A股,5470965,2.91%,-61000,-1.10%,002213
2017-09-30,中融国际信托有限公司-中融-鼎富6号单一资金信托,信托计划,A股,4500000,2.40%,不变,--,002213
2017-09-30,云南国际信托有限公司-合顺6号集合资金信托计划,信托计划,A股,4220500,2.25%,-392600,-8.51%,002213
2017-09-30,长安基金-工商银行-长安丰成分级资产管理计划,基金资产管理计划,A股,4002368,2.13%,-70000,-1.72%,002213
2017-09-30,中国建设银行股份有限公司-富国中证军工指数分级证券投资基金,证券投资基金,A股,7267159,2.05%,不变,--,002214
2017-09-30,中国中投-杭州银行-金中投大立1号集合资产管理计划,集合理财计划,A股,6220040,1.75%,不变,--,002214
2017-09-30,中国农业银行股份有限公司-中邮核心成长混合型证券投资基金,证券投资基金,A股,3500000,0.98%,不变,--,002214
2017-09-30,中航信托股份有限公司-天启(2016)55号诺普信员工持股集合资金信托计划,信托计划,A股,49071867,6.91%,不变,--,002215
2017-09-30,财富证券-广州农商银行-财富证券星城10号集合资产管理计划,集合理财计划,A股,35770100,5.04%,-6229900,-14.83%,002215
2017-09-30,汇添富基金-浦发银行-汇添富-诺普信-双喜盛世50号资产管理计划,基金资产管理计划,A股,10211228,1.44%,不变,--,002215
2017-09-30,上银瑞金资本-上海银行-卢柏强,基金资产管理计划,A股,6084323,0.86%,不变,--,002215
2017-09-30,农银人寿保险股份有限公司-传统保险产品,保险产品,A股,4558051,0.64%,新进,--,002215
2017-09-30,平安资产-中国银行-众安乐享1号资产管理计划,集合理财计划,A股,14959778,2.62%,-6800000,-31.25%,002216
2017-09-30,阳光人寿保险股份有限公司-吉利两全保险产品,保险产品,A股,6479007,1.14%,不变,--,002216
2017-09-30,上海浦东发展银行股份有限公司-国泰金龙行业精选证券投资基金,证券投资基金,A股,38441888,2.19%,552406,1.46%,002217
2017-09-30,兴证证券资管-浦发银行-兴证资管鑫众55号集合资产管理计划,集合理财计划,A股,34579626,1.97%,不变,--,002217
2017-09-30,中国建设银行股份有限公司-国泰中小盘成长混合型证券投资基金(LOF),证券投资基金,A股,33980307,1.93%,-2431747,-6.68%,002217
2017-09-30,民生人寿保险股份有限公司-传统保险产品,保险产品,A股,19000125,2.07%,不变,--,002219
2017-09-30,长安国际信托股份有限公司-长安信托-长安投资632号证券投资集合资金信托计划,信托计划,A股,10929219,1.19%,新进,--,002219
2017-09-30,新华信托股份有限公司-新华信托华悦系列·浦发银行-金宝1号证券投资单一资金信托,信托计划,A股,6250649,1.60%,新进,--,002220
2017-09-30,华润深国投信托有限公司-润之信16期集合资金信托计划,信托计划,A股,4324800,1.11%,不变,--,002220
2017-09-30,华泰证券资管-南京银行-华泰远见15号集合资产管理计划,集合理财计划,A股,22953408,1.80%,不变,--,002221
2017-09-30,中国平安财产保险股份有限公司-传统-普通保险产品,保险产品,A股,21487150,1.69%,101656,0.48%,002221
2017-09-30,全国社保基金六零二组合,全国社保基金,A股,6131707,1.45%,1878900,44.18%,002222
2017-09-30,中国建设银行股份有限公司-华安宏利混合型证券投资基金,证券投资基金,A股,2578850,0.61%,新进,--,002222
2017-09-30,中国建设银行股份有限公司-博时互联网主题灵活配置混合型证券投资基金,证券投资基金,A股,2503550,0.59%,-1050000,-29.55%,002222
2017-09-30,中国银行-南方高增长股票型开放式证券投资基金,证券投资基金,A股,2400061,0.57%,新进,--,002222
2017-09-30,泰康人寿保险有限责任公司-传统-普通保险产品-019L-CT001深,保险产品,A股,2393424,0.57%,新进,--,002222
2017-09-30,泰康资产-交通银行-泰康资产管理有限责任公司优势精选资产管理产品,保险产品,A股,2280203,0.54%,新进,--,002222
2017-09-30,全国社保基金四零六组合,全国社保基金,A股,2178500,0.52%,新进,--,002222
2017-09-30,全国社保基金五零二组合,全国社保基金,A股,12630548,1.48%,不变,--,002223
2017-09-30,金元百利资产-宁波银行-金元百利鱼跃定增1号专项资产管理计划,基金资产管理计划,A股,12630547,1.48%,不变,--,002223
2017-09-30,创金合信基金-工商银行-创金合信-鼎鑫鱼跃医疗1号资产管理计划,基金资产管理计划,A股,12610547,1.47%,-20000,-0.16%,002223
2017-09-30,安信基金-招商银行-西藏康盛定增1号资产管理计划,基金资产管理计划,A股,9322142,1.09%,-3308405,-26.19%,002223
2017-09-30,国民信托有限公司-国民信托·龙头6号证券投资集合资金信托计划,信托计划,A股,449200,0.20%,新进,--,002227
2017-09-30,兴证证券资管-浦发银行-兴证资管鑫众15号集合资产管理计划,集合理财计划,A股,12482291,1.20%,不变,--,002228
2017-09-30,中国人寿保险股份有限公司-分红-个人分红-005L-FH002深,保险产品,A股,5853296,0.56%,不变,--,002228
2017-09-30,北信瑞丰基金-工商银行-华润深国投信托-银安1号集合资金信托计划,基金资产管理计划,A股,10714285,2.91%,新进,--,002229
2017-09-30,兴证证券资管-光大银行-兴证资管鑫众25号集合资产管理计划,集合理财计划,A股,8945326,2.43%,不变,--,002229
2017-09-30,长安国际信托股份有限公司-长安信托-长安投资960号集合资金信托计划,信托计划,A股,8109168,2.20%,新进,--,002229
2017-09-30,申万菱信基金-光大银行-陕西省国际信托-陕国投·创增1号定向投资集合资金信托计划,基金资产管理计划,A股,5022321,1.36%,新进,--,002229
2017-09-30,四川信托有限公司-四川信托·鑫宝1号证券投资集合资金信托计划,信托计划,A股,3420000,0.93%,新进,--,002229
