朱松青,董事,1971,男,硕士及研究生,000988
余克建,名誉董事长,1954,男,本科,000989
李振国,董事长,1960,男,硕士及研究生,000989
杨承,"总经理,董事",1961,男,硕士及研究生,000989
徐向平,"董秘,副总经理,董事",1971,男,本科,000989
盛锁柱,"副总经理,董事",1964,男,本科,000989
李劲松,董事,1968,男,硕士及研究生,000989
刘国超,董事,1956,男,硕士及研究生,000989
王波,独立董事,1960,男,本科,000989
张昆,独立董事,1972,女,本科,000989
马卓檀,独立董事,1972,男,本科,000989
李威,监事会召集人,1965,女,本科,000989
刘淑霞,监事,1970,女,本科,000989
周炼,职工监事,1975,女,本科,000989
高金岩,副总经理,1965,男,本科,000989
杨连民,副总经理,1963,男,EMBA,000989
孙卫香,财务总监,1966,女,本科,000989
龙大伟,董事长,1963,男,硕士及研究生,000990
张喜民,副董事长,1963,男,博士研究生,000990
王学顺,"总裁,董事",1966,男,硕士及研究生,000990
赵燕来,董事,1964,男,硕士及研究生,000990
吕本富,独立董事,1965,男,博士研究生,000990
郭亚雄,独立董事,1965,男,博士研究生,000990
朱大旗,独立董事,1967,男,博士研究生,000990
朱玉杰,监事会主席,1969,男,博士研究生,000990
陈亚丹,监事,1990,女,本科,000990
贺琴,职工监事,1972,女,本科,000990
顾思海,副总裁,1963,男,硕士及研究生,000990
李涛,专务副总裁,1965,男,硕士及研究生,000990
彭谦,副总裁,1971,男,硕士及研究生,000990
曹远刚,"副总裁,董秘",1973,男,硕士及研究生,000990
李学峰,副总裁,1964,男,硕士及研究生,000990
张乐,专务副总裁,1968,男,硕士及研究生,000990
邹勇华,"副总裁,财务总监",1970,男,硕士及研究生,000990
杨永森,副总裁,1964,男,博士研究生,000990
庄宁,专务副总裁,1962,男,本科,000990
刘选,副总裁,1960,男,硕士及研究生,000990
张斌,董事长,1967,男,本科,000993
罗成忠,"总经理,董事",1962,男,本科,000993
陈凌旭,"董事,董秘",1972,男,本科,000993
叶宏,"董事,财务总监",1970,男,本科,000993
林晓鸣,董事,1966,男,本科,000993
李幼玲,董事,1965,男,本科,000993
胡建华,独立董事,1954,男,硕士及研究生,000993
任德坤,独立董事,1975,男,本科,000993
汤新华,独立董事,1964,男,博士研究生,000993
吴良淼,监事会主席,1957,男,本科,000993
陈丽芳,监事,1971,女,本科,000993
张娜,监事,1981,女,本科,000993
关斌,职工监事,1965,男,大专及其他,000993
张熙畅,职工监事,1964,男,大专及其他,000993
朱培禄,副总经理,1967,男,本科,000993
许光汀,副总经理,1977,男,本科,000993
胡振平,董事长,1966,男,大专及其他,000995
闫立强,"总经理,董事",1970,男,本科,000995
谢维宏,"董事,董秘",1970,男,硕士及研究生,000995
何维角,"董事,财务总监",1970,男,本科,000995
刘兴明,董事,1976,男,本科,000995
华卫兵,董事,1969,男,大专及其他,000995
张晓非,独立董事,1975,女,本科,000995
王森,独立董事,1963,男,本科,000995
常红军,独立董事,1969,男,本科,000995
石峰,监事会主席,1972,男,大专及其他,000995
柴娟,监事,1988,女,本科,000995
叶玉璀,职工监事,1971,男,大专及其他,000995
姜新,"董秘(代),总经理,董事长",1965,男,本科,000996
姜荣,"董事,财务负责人",1953,男, ,000996
牟淑云,董事,1965,女,大专及其他,000996
薛健,独立董事,1976,女,博士研究生,000996
田轩,独立董事,1978,男,博士研究生,000996
田宏莉,监事会召集人,1977,女,硕士及研究生,000996
刘琳,监事,1979,女,大专及其他,000996
韩玲亚,监事,1983,女,大专及其他,000996
胡钢,董事长,1958,男,本科,000997
王晶,副董事长,1958,女,硕士及研究生,000997
林学杰,董事,1960,男,硕士及研究生,000997
卢杨,独立董事,1953,女,本科,000997
徐强,独立董事,1952,男,本科,000997
林整榕,监事会主席,1957,男,本科,000997
陈继胜,监事,1972,男,本科,000997
许成建,监事,1960,男,本科,000997
王栋,副总经理,1986,男,硕士及研究生,000997
吴春旸,董秘,1989,男,硕士及研究生,000997
徐志凌,财务总监,1975,男,本科,000997
袁隆平,名誉董事长,1931,男, ,000998
王炯,董事长,1960,男,硕士及研究生,000998
伍跃时,常务副董事长,1958,男,EMBA,000998
袁定江,副董事长,1968,男,EMBA,000998
毛长青,副董事长,1972,男,硕士及研究生,000998
廖翠猛,"总裁,董事",1965,男,硕士及研究生,000998
张秀宽,"执行总裁,董事",1968,男,硕士及研究生,000998
王道忠,董事,1957,男,本科,000998
齐绍武,董事,1966,男,博士研究生,000998
张坚,董事,1970,男,硕士及研究生,000998
陶扬,董事,1963,男,硕士及研究生,000998
唐红,独立董事,1965,女,硕士及研究生,000998
陈超,独立董事,1965,男,博士研究生,000998
吴新民,独立董事,1950,男, ,000998
庞守林,独立董事,1965,男,博士研究生,000998
任天飞,独立董事,1950,男,博士研究生,000998
黄先跃,监事会主席,1958,男,大专及其他,000998
傅剑平,监事,1975,男,硕士及研究生,000998
罗闰良,监事,1957,男,硕士及研究生,000998
李华军,职工监事,1962,男,大专及其他,000998
孙卫华,职工监事,1972,男,本科,000998
彭光剑,常务副总裁,1962,男,硕士及研究生,000998
谢放鸣,副总裁,1957,男,博士研究生,000998
马德华,副总裁,1964,男,博士研究生,000998
杨远柱,副总裁,1962,男,大专及其他,000998
邹继军,副总裁,1971,男,博士研究生,000998
尹贤文,董秘,1981,男,硕士及研究生,000998
邹振宇,财务总监,1970,男,硕士及研究生,000998
宋清,董事长,1965,男,本科,000999
邱华伟,"总裁,董事",1967,男,本科,000999
周辉,"董秘,副总裁,董事",1971,女,硕士及研究生,000999
翁菁雯,董事,1976,女,硕士及研究生,000999
温泉,董事,1967,女,本科,000999
吴峻,董事,1962,男,硕士及研究生,000999
刘文涛,董事,1972,男,硕士及研究生,000999
毛蕴诗,独立董事,1945,男,博士研究生,000999
叶祖光,独立董事,1947,男,硕士及研究生,000999
郑伟,独立董事,1960,男,博士研究生,000999
李常青,独立董事,1968,男,博士研究生,000999
方明,监事会主席,1958,男,博士研究生,000999
李国辉,监事,1971,男,硕士及研究生,000999
冯毅,监事,1962,男,硕士及研究生,000999
黎德明,职工监事,1972,男,本科,000999
张晓强,职工监事,1980,男,本科,000999
麦毅,副总裁,1966,男,本科,000999
林国龙,"副总裁,财务总监",1966,男,硕士及研究生,000999
谈英,副总裁,1962,男,硕士及研究生,000999
杨战鏖,副总裁,1961,男,本科,000999
王进元,副总裁,1963,男,硕士及研究生,000999
喻明,副总裁,1966,男,硕士及研究生,000999
左宗申,董事长,1952,男, ,001696
黄培国,"总经理,董事",1976,男,硕士及研究生,001696
秦忠荣,"常务副总经理,总会计师,董事",1968,女, ,001696
王大英,董事,1960,女, ,001696
李耀,董事,1964,男, ,001696
胡显源,董事,1972,男, ,001696
王仁平,独立董事,1970,男,博士研究生,001696
王进,独立董事,1966,男,博士研究生,001696
马东立,独立董事,1966,男,博士研究生,001696
蒋宗贵,监事会主席,1966,男, ,001696
陆箐,监事,1979,男,硕士及研究生,001696
雷艇,监事,1963,男,本科,001696
陈刚,监事,1977,男, ,001696
彭科,职工监事,1981,男, ,001696
周丹,职工监事,1982,男, ,001696
李方鹏,职工监事,1977,男, ,001696
张奎,副总经理,1973,男,大专及其他,001696
陈海,副总经理,1978,男, ,001696
刘源洪,副总经理,1974,男, ,001696
李建平,"副总经理,董秘",1983,男,硕士及研究生,001696
郑晓彬,董事长,1965,男,本科,001896
张留锁,"总经理,董事",1960,男,硕士及研究生,001896
张勇,"董秘(代),副总经理,董事",1976,男,硕士及研究生,001896
王京宝,独立董事,1963,男, ,001896
刘汴生,独立董事,1953,男,硕士及研究生,001896
刘振,独立董事,1969,男,硕士及研究生,001896
梁文,职工董事,1966,男,硕士及研究生,001896
采连革,监事会主席,1967,男,本科,001896
张静,监事,1982,女,硕士及研究生,001896
马保群,监事,1960,男,本科,001896
刘中显,职工监事,1974,男,本科,001896
崔健,职工监事,1975,男,本科,001896
王崇香,总会计师,1964,女,本科,001896
宋嘉俊,总工程师,1963,男,本科,001896
邓仁杰,董事长,1970,男,硕士及研究生,001965
王秀峰,"总经理,董事",1970,男,硕士及研究生,001965
周一波,董事,1965,男,本科,001965
王福敏,董事, ,男,硕士及研究生,001965
刘罡,董事,1958,男,本科,001965
李振蓬,董事,1972,女,硕士及研究生,001965
李钟汉,董事,1964,男,本科,001965
粟健,董事, ,男,本科,001965
张立民,独立董事,1955,男,博士研究生,001965
郑健龙,独立董事,1954,男,博士研究生,001965
张志学,独立董事,1967,男,博士研究生,001965
梁斌,独立董事,1968,男,博士研究生,001965
刘清亮,监事会主席,1960,男,硕士及研究生,001965
周祖梁,监事,1970,男,本科,001965
胡煜,职工监事,1975,女,硕士及研究生,001965
姜岩飞,常务副总经理,1960,男,博士研究生,001965
韩道均,常务副总经理,1962,男,硕士及研究生,001965
吴新华,"副总经理,董秘",1967,男,本科,001965
陈元钧,副总经理,1961,男,硕士及研究生,001965
杨旭东,副总经理,1973,男,博士研究生,001965
杨国林,副总经理,1975,男,硕士及研究生,001965
刘先福,财务总监,1964,男,本科,001965
孙承铭,董事长,1959,男,硕士及研究生,001979
付刚峰,副董事长,1966,男,硕士及研究生,001979
杨天平,副董事长,1959,男,硕士及研究生,001979
黄均隆,财务总监,1965,男,硕士及研究生,001979
许永军,"总经理,董事",1963,男,硕士及研究生,001979
刘伟,"董事,常务副总经理",1964,男,博士研究生,001979
罗慧来,董事,1962,男,EMBA,001979
褚宗生,董事,1963,男,硕士及研究生,001979
彭剑锋,独立董事,1961,男,硕士及研究生,001979
李延喜,独立董事,1970,男,博士研究生,001979
王军生,独立董事,1960,男,博士研究生,001979
廖建文,独立董事,1967,男,博士研究生,001979
张建卫,监事会主席,1958,男,博士研究生,001979
刘清亮,监事,1960,男,硕士及研究生,001979
胡芹,监事,1967,女,硕士及研究生,001979
沈英英,职工监事,1977,女,本科,001979
陈燕,职工监事,1978,女,硕士及研究生,001979
朱文凯,常务副总经理,1967,男,硕士及研究生,001979
赵军,副总经理,1969,男,本科,001979
龚镭,副总经理,1968,男,博士研究生,001979
何飞,副总经理,1971,男,硕士及研究生,001979
张林,副总经理,1962,男,本科,001979
刘宁,董秘,1968,女,硕士及研究生,001979
陈钢,总经济师,1958,男,硕士及研究生,001979
陈玉刚,董事长,1957,男,硕士及研究生,200011
魏志,"总经理,董事",1957,男,本科,200011
文利,董事,1969,女,硕士及研究生,200011
刘光新,董事,1958,男,大专及其他,200011
郭立威,董事,1973,男,硕士及研究生,200011
张琦,独立董事,1978,男,博士研究生,200011
李建新,独立董事,1954,男,本科,200011
袁鸿昌,独立董事,1971,男,EMBA,200011
戴先华,监事会主席,1962,男,博士研究生,200011
王秀颜,监事,1962,女,硕士及研究生,200011
张满华,监事,1975,男,硕士及研究生,200011
张戈坚,职工监事,1975,男,硕士及研究生,200011
王秋平,职工监事,1970,女,本科,200011
王航军,"副总经理,财务负责人",1966,男,硕士及研究生,200011
范维平,"副总经理,董秘",1965,男,硕士及研究生,200011
邓绍武,财务总监,1978,男,本科,200011
陈琳,董事长,1972,女,硕士及研究生,200012
王健,副董事长,1964,男, ,200012
潘永红,"首席执行官(CEO),董事",1969,男,硕士及研究生,200012
程细宝,董事,1982,女,本科,200012
张金顺,董事,1965,男,博士研究生,200012
叶伟青,董事,1972,女,硕士及研究生,200012
朱桂龙,独立董事,1964,男,博士研究生,200012
詹伟哉,独立董事,1964,男,博士研究生,200012
靳庆军,独立董事,1957,男,硕士及研究生,200012
张宛东,监事会主席,1969,女,本科,200012
李新军,监事,1968,男,硕士及研究生,200012
赵鹏,职工监事,1962,男,博士研究生,200012
卢文辉,常务副总裁,1963,男,本科,200012
李卫南,副总裁,1962,男,硕士及研究生,200012
杨昕宇,董秘,1980,男,博士研究生,200012
刘凤喜,董事局主席,1972,男,硕士及研究生,200016
何海滨,董事,1974,男,硕士及研究生,200016
靳庆军,董事,1957,男,硕士及研究生,200016
张靖,董事,1982,男,硕士及研究生,200016
张述华,独立董事,1965,男,本科,200016
孙盛典,独立董事,1955,男,博士研究生,200016
肖祖核,独立董事,1966,男,EMBA,200016
郝刚,监事会主席,1973,男,本科,200016
王友来,监事,1961,男,博士研究生,200016
李君,职工监事,1971,男,本科,200016
周彬,总裁,1979,男,本科,200016
何建军,副总裁,1969,男,本科,200016
孙清岩,副总裁,1972,男,博士研究生,200016
曹士平,副总裁,1978,男,硕士及研究生,200016
杨波,副总裁,1970,男,硕士及研究生,200016
李宏韬,副总裁,1968,男,本科,200016
吴勇军,董秘,1975,男,硕士及研究生,200016
李春雷,财务总监,1973,男,硕士及研究生,200016
李海,"总裁,董事长",1969,男,本科,200017
孙龙龙,"财务总监,董事,董秘",1973,男,本科,200017
杨奋勃,董事,1957,男,硕士及研究生,200017
姚正旺,董事,1975,男,本科,200017
曹方,董事,1974,男,硕士及研究生,200017
钟华,董事,1964,男,本科,200017
张志高,独立董事,1965,男,本科,200017
杨岚,独立董事,1969,女,硕士及研究生,200017
宋西顺,独立董事,1963,男,硕士及研究生,200017
李翔,监事会召集人, ,男,硕士及研究生,200017
郑钟焕,监事,1962,男,本科,200017
李加林,职工监事,1961,男,本科,200017
陈略,董事长,1970,男,EMBA,200018
李尔龙,"副总经理,副董事长",1975,男,硕士及研究生,200018
梁荣,"副总经理,副董事长",1969,男,EMBA,200018
胡永峰,董事,1962,男,EMBA,200018
王镭,董事,1963,男,EMBA,200018
张宇锋,独立董事,1963,男,硕士及研究生,200018
江崇光,独立董事,1975,男,博士研究生,200018
唐建新,独立董事,1965,男,博士研究生,200018
董炳根,监事会主席,1949,男,本科,200018
黄胜得,监事,1972,男,硕士及研究生,200018
吴晓明,职工监事,1980,男,本科,200018
田威,总经理,1958,男,本科,200018
汪哨骏,常务副总经理,1956,男,本科,200018
彭立志,副总经理,1968,男,硕士及研究生,200018
唐先勇,"副总经理,财务总监",1973,男,博士研究生,200018
崔红丽,副总经理,1972,女,本科,200018
杨春玲,董秘,1971,女,硕士及研究生,200018
郑煜曦,董事长,1962,男,硕士及研究生,200019
颜泽松,"总经理,董事",1970,男,本科,200019
李亦研,"董秘,副总经理,董事",1966,女,硕士及研究生,200019
刘征宇,董事,1970,男,硕士及研究生,200019
黄宇,董事,1974,男,硕士及研究生,200019
张国栋,董事,1962,男,硕士及研究生,200019
吴叔平,独立董事,1953,男,硕士及研究生,200019
范值清,独立董事,1949,男,硕士及研究生,200019
陈灿松,独立董事,1972,男,本科,200019
林红,监事会主席,1965,女,硕士及研究生,200019
李新建,监事,1972,男,本科,200019
罗龙新,职工监事,1961,男,本科,200019
姚晓鹏,副总经理,1968,男,本科,200019
李芳,副总经理,1974,女,硕士及研究生,200019
钱晓军,副总经理,1972,男,本科,200019
王志萍,财务总监,1971,女,本科,200019
李中秋,"总经理,董事长",1962,男,硕士及研究生,200020
张光柳,副董事长,1962,男,硕士及研究生,200020
杨斌,"财务总监,董事,董秘",1972,男,硕士及研究生,200020
张兆国,独立董事,1956,男,博士研究生,200020
李定安,独立董事,1945,男,硕士及研究生,200020
徐锦文,独立董事,1965,男,博士研究生,200020
黄雁波,监事会主席,1962,女,本科,200020
陈琴,监事,1986,女,本科,200020
耿曲,职工监事,1969,女,本科,200020
唐敢于,副总经理,1977,女,大专及其他,200020
白景涛,董事长,1965,男,博士研究生,200022
周擎红,副董事长,1963,男,硕士及研究生,200022
刘彬,"总经理,董事",1969,男,硕士及研究生,200022
张建国,董事,1964,男,本科,200022
李玉彬,董事,1972,男,博士研究生,200022
吕胜洲,董事,1964,男,硕士及研究生,200022
袁宇辉,独立董事,1950,男,硕士及研究生,200022
李常青,独立董事,1968,男,博士研究生,200022
苏启云,独立董事,1964,男,博士研究生,200022
赵建莉,监事会主席,1963,女,硕士及研究生,200022
温翎,监事,1965,女,硕士及研究生,200022
孙力干,监事,1967,男,博士研究生,200022
倪克勤,职工监事,1965,女, ,200022
郑林伟,职工监事,1970,男,硕士及研究生,200022
林聪,副总经理,1959,男,本科,200022
王永立,"副总经理,董秘",1967,男,本科,200022
赵朝雄,副总经理,1965,男,硕士及研究生,200022
姚胜兰,财务总监,1966,女,硕士及研究生,200022
吕航,董事长,1961,男,硕士及研究生,200025
丁辉,"总经理,董事",1973,男,硕士及研究生,200025
张权勋,董事,1973,男,硕士及研究生,200025
陈耿森,董事,1972,男,本科,200025
俞磊,董事,1968,女,硕士及研究生,200025
李祥军,独立董事,1962,男,EMBA,200025
韦少辉,独立董事,1972,男,硕士及研究生,200025
纪辉彬,独立董事,1970,男,硕士及研究生,200025
陈华,监事会主席,1964,女,本科,200025
陈阳升,监事,1963,男,硕士及研究生,200025
富春龙,监事,1973,男,硕士及研究生,200025
李玉东,职工监事,1966,女,本科,200025
王蓓,职工监事,1981,女,本科,200025
李名,副总经理,1962,男,大专及其他,200025
冯宇,副总经理,1967,男,本科,200025
任永建,副总经理,1963,男,本科,200025
祁鹏,董秘,1973,男,硕士及研究生,200025
娄红,财务总监,1968,女,本科,200025
黄勇峰,董事长,1974,男,EMBA,200026
陈立彬,"总经理,董事",1964,男,EMBA,200026
肖章林,董事,1976,男,硕士及研究生,200026
王波,董事,1979,男,硕士及研究生,200026
付德斌,董事,1977,男,博士研究生,200026
汪名川,董事,1966,男,EMBA,200026
张宏光,独立董事,1956,男,本科,200026
王岩,独立董事,1957,男,硕士及研究生,200026
章顺文,独立董事,1966,男,硕士及研究生,200026
王宝瑛,监事会主席,1964,男,EMBA,200026
盛情,职工监事,1976,女,硕士及研究生,200026
王璟琦,职工监事,1980,男,硕士及研究生,200026
李明,副总经理,1973,男,EMBA,200026
刘晓明,副总经理,1971,男,EMBA,200026
卢炳强,副总经理,1961,男,本科,200026
潘波,副总经理,1976,男,EMBA,200026
陆万军,"副总经理,董秘",1967,男,EMBA,200026
陈卓,总会计师,1976,男,EMBA,200026
刘勇,董事长,1969,男,博士研究生,200028
林兆雄,"总经理,董事",1967,男,EMBA,200028
姜修昌,董事,1964,男,本科,200028
李智明,董事,1962,男,大专及其他,200028
陈宏辉,独立董事,1971,男,博士研究生,200028
熊楚熊,独立董事,1955,男,博士研究生,200028
肖胜方,独立董事,1969,男,硕士及研究生,200028
吴壹建,监事会主席,1970,男,硕士及研究生,200028
刘静云,监事,1976,女,硕士及研究生,200028
王怀钦,职工监事,1958,男,大专及其他,200028
赵小川,副总经理,1963,男,本科,200028
林心养,副总经理,1964,男,本科,200028
陈常兵,"副总经理,董秘",1967,男,硕士及研究生,200028
林敏,副总经理,1964,男,硕士及研究生,200028
魏平孝,财务总监,1963,男,硕士及研究生,200028
周建国,董事长,1955,男,硕士及研究生,200029
陈茂政,"总经理,董事",1964,男,硕士及研究生,200029
张磊,"董事,财务总监",1968,男,硕士及研究生,200029
邓康诚,董事,1966,男,本科,200029
姜丽花,董事,1964,女,本科,200029
文利,董事,1969,女,硕士及研究生,200029
宋博通,独立董事,1968,男,博士研究生,200029
刘全民,独立董事, ,男,硕士及研究生,200029
章顺文,独立董事,1966,男,硕士及研究生,200029
庄泉,监事会主席, ,男, ,200029
王秀颜,监事,1962,女,硕士及研究生,200029
李雨霏,监事, ,女, ,200029
林军,职工监事, ,女,本科,200029
冯宏伟,职工监事,1971,男,本科,200029
魏捍平,副总经理,1966,女,硕士及研究生,200029
唐小平,副总经理,1970,男,硕士及研究生,200029
滕显友,副总经理,1957,男, ,200029
陈继,董秘,1972,男,本科,200029
张丕杰,董事长,1961,男,硕士及研究生,200030
张志新,副董事长,1968,男,硕士及研究生,200030
吴云星,董事,1958,男,硕士及研究生,200030
周晓峰,董事,1970,男,大专及其他,200030
王振勃,董事,1963,男,本科,200030
吴博达,独立董事,1950,男, ,200030
李晓,独立董事,1963,男,博士研究生,200030
朱文山,独立董事,1958,男,硕士及研究生,200030
于洪军,监事会主席,1958,男,本科,200030
赵立勋,监事,1978,男,本科,200030
李志勇,职工监事,1981,男,硕士及研究生,200030
甘先国,总经理,1964,男,硕士及研究生,200030
祖学忠,副总经理,1961,男,硕士及研究生,200030
王晓平,"副总经理,董秘",1963,男,硕士及研究生,200030
杜辛跃,副总经理,1960,男,硕士及研究生,200030
赵玉林,财务总监,1964,男,硕士及研究生,200030
李新威,董事长,1965,男,硕士及研究生,200037
李洪生,副董事长,1963,男,硕士及研究生,200037
陈玉辉,"总经理,董事",1965,男,硕士及研究生,200037
巫国文,"董事,常务副总经理",1965,男,本科,200037
强文桥,董事,1969,男,硕士及研究生,200037
于春玲,董事,1965,女,硕士及研究生,200037
莫建民,独立董事,1966,男,本科,200037
廖南钢,独立董事,1970,男,本科,200037
陈泽桐,独立董事,1970,男,博士研究生,200037
叶启良,监事会主席,1963,男,大专及其他,200037
熊庆胜,监事,1973,男,硕士及研究生,200037
潘沙,监事,1972,女,本科,200037
彭勃,职工监事,1973,男,硕士及研究生,200037
梁建强,职工监事,1968,男,本科,200037
张杰,"副总经理,董秘",1968,女,硕士及研究生,200037
林青,副总经理,1964,女,硕士及研究生,200037
戴锡机,财务总监,1969,男,本科,200037
朱军,董事长,1963,男,硕士及研究生,200045
朱梅柱,"总经理,董事",1964,男,硕士及研究生,200045
邸燕,"董事,财务总监",1970,女,硕士及研究生,200045
林乐波,董事,1961,男,本科,200045
黄宇,董事,1974,男,硕士及研究生,200045
宁毛仔,董事,1975,男,本科,200045
何祚文,独立董事,1962,男,硕士及研究生,200045
蔡元庆,独立董事,1969,男,博士研究生,200045
贺强,独立董事,1952,男, ,200045
王维星,监事会主席,1968,男,硕士及研究生,200045
邹志威,监事,1982,男,本科,200045
张晓东,职工监事,1975,男,硕士及研究生,200045
乐坤久,副总经理,1963,男,本科,200045
刘洪雷,副总经理,1964,男,本科,200045
姜澎,董秘,1970,女,本科,200045
田俊彦,董事长,1961,男,硕士及研究生,200053
诸葛文静,副董事长, ,女,硕士及研究生,200053
王世云,"总经理,董事",1967,男,博士研究生,200053
舒谦,"副总经理,董事", ,男,硕士及研究生,200053
张建国,董事,1964,男,本科,200053
陈洪,董事,1960,男,本科,200053
于秀峰,独立董事,1964,男,博士研究生,200053
陈伟杰,独立董事, ,男, ,200053
何黎明,独立董事,1954,男,硕士及研究生,200053
陈叔军,独立董事,1968,男,硕士及研究生,200053
李红卫,监事会召集人,1968,男,博士研究生,200053
曾军,监事, ,男,硕士及研究生,200053
宋慧斌,监事, ,男,本科,200053
商跃祥,监事,1963,男,本科,200053
李欣,职工监事,1979,女,硕士及研究生,200053
孙玉晖,职工监事, ,女,本科,200053
张翔,副总经理,1965,男,硕士及研究生,200053
于忠侠,"财务总监,副总经理,董秘",1964,女,本科,200053
吕红献,董事长,1969,男,硕士及研究生,200054
范爱军,"总经理,董事",1971,男,硕士及研究生,200054
郝琳,董事,1963,男,硕士及研究生,200054
虞文飚,董事,1966,男,本科,200054
周勇强,董事,1972,男,本科,200054
叶宇昕,董事,1967,男,硕士及研究生,200054
彭珏,独立董事,1954,女,博士研究生,200054
刘志强,独立董事,1981,男,博士研究生,200054
李定清,独立董事,1963,男,硕士及研究生,200054
王军,独立董事,1962,男,本科,200054
邓刚,职工董事,1977,男,本科,200054
吕翠微,监事会主席,1968,女,硕士及研究生,200054
武海文,监事,1976,男,硕士及研究生,200054
陶绪前,监事,1965,男,本科,200054
吴阳敏,职工监事,1980,男,本科,200054
徐东霞,职工监事,1973,女,本科,200054
张国锋,副总经理,1965,男,本科,200054
薛刚毅,"财务负责人,副总经理,董秘",1981,男,本科,200054
张向东,副总经理,1974,男,硕士及研究生,200054
曹兵,副总经理,1971,男,本科,200054
邓先明,副总经理,1965,男,本科,200054
熊建明,"总裁,董事长",1957,男,博士研究生,200055
林克槟,"副总裁,董事",1977,男,本科,200055
熊建伟,董事,1968,男,硕士及研究生,200055
周志刚,"董秘,职工董事,副总裁",1962,男,本科,200055
邓磊,独立董事,1978,男,博士研究生,200055
郭晋龙,独立董事,1961,男,硕士及研究生,200055
郭万达,独立董事,1965,男,博士研究生,200055
尹常健,监事会召集人,1968,男,本科,200055
曹乃斯,监事,1978,女,本科,200055
董格林,监事,1978,男,本科,200055
魏越兴,副总裁,1968,男,本科,200055
陈小海,"董事长(代),总经理,职工董事",1968,男,本科,200056
林青辉,"财务总监,副总经理,董事",1966,男,本科,200056
朱波,董事,1987,男,本科,200056
唐若民,董事,1973,男,本科,200056
刘晓红,董事,1976,女,硕士及研究生,200056
汪军民,独立董事,1964,男,博士研究生,200056
熊楚熊,独立董事,1955,男,博士研究生,200056
王培,独立董事,1968,女,EMBA,200056
刘海波,监事会主席,1980,男,硕士及研究生,200056
刘玉英,监事,1975,女,硕士及研究生,200056
龙光明,监事,1983,男,硕士及研究生,200056
张崇华,职工监事,1961,男,本科,200056
吴小霜,职工监事,1982,女,本科,200056
曹剑,董秘,1981,男,硕士及研究生,200056
王宝,董事长,1964,男,硕士及研究生,200058
刘志军,"财务负责人,总经理,董事,董秘(代)",1968,男,硕士及研究生,200058
徐腊平,董事,1978,男,博士研究生,200058
张光柳,董事,1962,男,硕士及研究生,200058
余谦,董事,1968,男,硕士及研究生,200058
李罗力,独立董事,1947,男,硕士及研究生,200058
宋萍萍,独立董事,1967,女,硕士及研究生,200058
范值清,独立董事,1949,男,硕士及研究生,200058
刘荣志,监事会主席,1958,男,大专及其他,200058
刘福松,监事,1970,男,本科,200058
唐崇银,监事,1960,男,博士研究生,200058
茹桂琴,职工监事,1964,女,本科,200058
张海帆,职工监事,1973,女,硕士及研究生,200058
薄洪锡,副总经理,1958,男,本科,200058
朱龙清,副总经理,1961,男,硕士及研究生,200058
郑丹,副总经理,1965,女,硕士及研究生,200058
孙秀江,董事长,1962,男,本科,200152
徐传钰,副董事长,1964,男,硕士及研究生,200152
苗留斌,"总经理,董事",1971,男,本科,200152
徐国建,"董事,总会计师,副总经理",1964,男,博士研究生,200152
姜成达,董事,1959,男,大专及其他,200152
李秀芹,董事,1963,女,硕士及研究生,200152
王洁明,董事,1958,女,硕士及研究生,200152
王明远,董事,1965,男,本科,200152
段亚林,独立董事,1972,男,博士研究生,200152
吕红兵,独立董事,1966,男,硕士及研究生,200152
胡元木,独立董事,1954,男,博士研究生,200152
徐向艺,独立董事,1956,男,博士研究生,200152
王武平,监事会主席,1965,男, ,200152
薛瑞涛,监事,1961,男,硕士及研究生,200152
董宏,监事,1972,男,本科,200152
周巧燕,职工监事,1975,女,本科,200152
金鑫,职工监事,1966,男,本科,200152
马晓丽,副总经理,1975,女,硕士及研究生,200152
董建民,副总经理,1969,男,本科,200152
于博,副总经理,1972,男,硕士及研究生,200152
周立鑫,副总经理,1964,男,本科,200152
王宪林,副总经理,1965,男,本科,200152
张庆社,"总飞行师,副总经理",1958,男,本科,200152
董钱堂,董秘,1962,男,硕士及研究生,200152
刘朝磊,总工程师,1970,男,硕士及研究生,200152
赵永生,"董事长,财务总监",1977,男,本科,200160
李卫民,副董事长,1963,男,硕士及研究生,200160
沈林翔,"总经理,董事",1964,男,本科,200160
崔华亭,董事,1970,男,本科,200160
陈维焕,董事,1975,男,本科,200160
郭蕙宾,独立董事,1971,男,硕士及研究生,200160
曹国华,独立董事,1967,男,博士研究生,200160
张志勇,独立董事,1954,男,硕士及研究生,200160
郝广新,监事会主席,1976,男,大专及其他,200160
马海鹏,监事,1965,男,大专及其他,200160
肖永富,监事,1967,男,大专及其他,200160
孙红伟,副总经理,1964,男,大专及其他,200160
李文英,董秘,1985,女,本科,200160
丁立红,"总裁,董事长",1971,男,大专及其他,200168
陈鸿成,副董事长,1958,男,本科,200168
陈鸿海,董事,1955,男,本科,200168
陈东伟,董事,1990,男,本科,200168
潘晓春,独立董事,1971,女,硕士及研究生,200168
庄卫东,独立董事,1973,男,硕士及研究生,200168
刘勇,独立董事,1977,男,硕士及研究生,200168
颜铭斐,监事会主席,1968,男,本科,200168
黄艳芳,监事,1966,女,本科,200168
李宁,职工监事,1969,男,大专及其他,200168
徐巍,"副总裁,董秘",1977,男,本科,200168
