2010-04-14,黄成,-632,1894,13.27,监事,为本人,竞价交易,000788
2010-02-25,张黎,-200,--,18.78,监事,为张孝平子女,竞价交易,000788
2010-02-09,张黎,200,--,16.65,监事,为张孝平子女,竞价交易,000788
2009-07-16,李竟,-3700,--,11.85,高管,为高建军配偶,竞价交易,000788
2011-07-22,杨友枝,-2000,--,18.87,高管,为周帆配偶,竞价交易,000789
2010-12-24,马顺保,-500,--,12.38,监事,为徐集保兄弟姐妹,竞价交易,000789
2010-12-24,胡显坤,-4310,12928,12.31,董事,为本人,竞价交易,000789
2010-04-27,马顺保,500,--,8.63,监事,为徐集保兄弟姐妹,竞价交易,000789
2010-04-22,马顺保,-500,--,8.86,监事,为徐集保兄弟姐妹,竞价交易,000789
2009-07-17,马顺保,500,--,8.24,监事,为徐集保兄弟姐妹,竞价交易,000789
2009-05-14,胡丽平,-500,--,8.36,董事,为胡显坤兄弟姐妹,竞价交易,000789
2008-11-13,胡丽平,500,--,5.30,董事,为胡显坤兄弟姐妹,竞价交易,000789
2017-03-27,王安全,2352300,--,12.25,董事、高管,为王仁果父母,竞价交易,000790
2016-11-02,王安全,850420,--,13.98,董事、高管,为王仁果父母,竞价交易,000790
2016-11-01,王安全,2103353,--,13.67,董事、高管,为王仁果父母,竞价交易,000790
2016-10-31,王安全,1197500,--,13.55,董事、高管,为王仁果父母,竞价交易,000790
2016-08-25,王安全,6767186,--,13.29,董事、高管,为王仁果父母,竞价交易,000790
2016-06-24,王安全,90300,--,10.99,董事、高管,为王仁果父母,竞价交易,000790
2016-06-06,王安全,8190069,--,11.12,董事、高管,为王仁果父母,竞价交易,000790
2015-11-19,叶静,3000,78600,13.96,高管,为本人,竞价交易,000790
2015-11-18,蒋莉,13000,354511,13.91,高管,为本人,竞价交易,000790
2015-11-17,伯建平,23000,491468,14.02,高管,为本人,竞价交易,000790
2015-08-27,李宁平,10000,10000,9.57,董事,为本人,竞价交易,000791
2015-08-27,李辉,10000,10000,9.71,董事,为本人,竞价交易,000791
2015-08-03,胡忠群,5000,5000,9.50,高管,为本人,竞价交易,000791
2015-08-03,张建红,5000,5000,9.56,高管,为本人,竞价交易,000791
2015-07-29,李青标,10000,10000,9.85,监事,为本人,竞价交易,000791
2015-07-28,寇世民,5000,5000,10.00,董秘,为本人,竞价交易,000791
2015-07-23,傅丽蓉,10000,10000,12.00,董事,为本人,竞价交易,000791
2012-05-10,罗志河,-1522,4564,7.49,董事、高管,为本人,竞价交易,000791
2010-03-11,付淑丽,-1756,5266,8.40,董事,为本人,竞价交易,000791
2009-12-30,付淑丽,-2341,7022,8.41,董事,为本人,竞价交易,000791
2016-06-28,董海青,-3000,--,21.17,监事,为李志强配偶,竞价交易,000792
2015-11-12,董海青,3000,--,25.51,监事,为李志强配偶,竞价交易,000792
2015-03-03,何树军,1000,1200,27.46,监事,为本人,竞价交易,000792
2014-03-19,钟亮,-6952,--,14.80,董事,为马朝晖配偶,竞价交易,000792
2011-03-16,张荣祥,5578,5578,57.77,高管,为本人,其它,000792
2009-07-28,毛迎光,-3000,--,63.60,监事,为魏业秋配偶,竞价交易,000792
2009-01-09,毛迎光,3000,--,38.95,监事,为魏业秋配偶,竞价交易,000792
2009-01-09,毛迎光,-2200,--,37.77,监事,为魏业秋配偶,竞价交易,000792
2009-01-08,毛迎光,2200,--,37.90,监事,为魏业秋配偶,竞价交易,000792
2007-12-27,王爱,-200,--,78.00,董事,为张全明父母,二级市场买卖,000792
2017-11-22,国广环球资产管理有限公司,3751400,--,10.66,董事,为朱金玲受控法人,竞价交易,000793
2017-07-28,国广环球资产管理有限公司,1056700,--,10.90,董事,为朱金玲受控法人,竞价交易,000793
2017-07-27,国广环球资产管理有限公司,1700000,--,10.83,董事,为朱金玲受控法人,竞价交易,000793
2017-07-26,国广环球资产管理有限公司,2433200,--,10.61,董事,为朱金玲受控法人,竞价交易,000793
2017-07-25,国广环球资产管理有限公司,2387600,--,10.48,董事,为朱金玲受控法人,竞价交易,000793
2017-07-24,国广环球资产管理有限公司,2380100,--,10.47,董事,为朱金玲受控法人,竞价交易,000793
2017-07-21,国广环球资产管理有限公司,3041681,--,10.46,董事,为朱金玲受控法人,竞价交易,000793
2017-07-20,国广环球资产管理有限公司,2095300,--,10.34,董事,为朱金玲受控法人,竞价交易,000793
2017-07-19,国广环球资产管理有限公司,2893133,--,10.20,董事,为朱金玲受控法人,竞价交易,000793
2015-12-07,郭全中,-75,225,14.82,独立董事,为本人,竞价交易,000793
2017-07-20,厉国强,-1900,--,6.42,监事,为厉国平兄弟姐妹,竞价交易,000795
2016-07-08,姚向东,3200,--,9.79,董事、高管,为姚湘盛兄弟姐妹,竞价交易,000795
2016-06-20,厉国强,1900,--,9.97,监事,为厉国平兄弟姐妹,竞价交易,000795
2016-06-16,胡汪洋,23000,--,10.51,董事,为胡天高子女,竞价交易,000795
2016-05-19,陈鲁,-8200,--,7.17,监事,为许泽立配偶,竞价交易,000795
2016-01-06,厉宝平,1500,1500,17.02,董事,为本人,竞价交易,000795
2015-12-04,许庆健,-10000,--,14.51,监事,为许泽立父母,竞价交易,000795
2011-02-18,张鸿恩,-1669,7406,23.40,董事,为本人,竞价交易,000795
2011-02-17,张鸿恩,-800,9075,22.68,董事,为本人,竞价交易,000795
2010-11-19,张鸿恩,-400,9875,25.80,董事,为本人,竞价交易,000795
2017-08-08,韩源生,-5000,--,12.20,董事,为马逸雯父母,竞价交易,000796
2016-05-17,马逸雯,214200,237400,17.52,董事,为本人,竞价交易,000796
2016-05-17,郑丹,2000,10800,17.30,监事,为本人,竞价交易,000796
2016-05-16,马逸雯,23200,23200,17.78,董事,为本人,竞价交易,000796
2016-05-16,郑丹,500,8800,17.72,监事,为本人,竞价交易,000796
2015-08-27,高志萍,11000,11000,17.61,监事,为本人,竞价交易,000796
2015-08-27,李卫东,56200,56200,17.76,监事,为本人,竞价交易,000796
2015-08-27,张岭,100000,100000,17.50,董事、高管,为本人,竞价交易,000796
2015-08-27,张巍,4500,4500,17.76,监事,为本人,竞价交易,000796
2015-08-27,刘江涛,285000,285000,17.55,董事、高管,为本人,竞价交易,000796
2017-09-15,林丽卿,-1800,--,11.26,董事,为郑建新配偶,竞价交易,000797
2017-09-14,林丽卿,1800,--,11.28,董事,为郑建新配偶,竞价交易,000797
2017-07-04,郑丽娟,-1700,--,9.55,董事,为郑建新兄弟姐妹,竞价交易,000797
2017-07-03,郑丽娟,1700,--,9.45,董事,为郑建新兄弟姐妹,竞价交易,000797
2016-02-25,俞敏,-4000,--,15.61,高管,为俞青兄弟姐妹,竞价交易,000797
2016-02-24,俞敏,4000,--,15.57,高管,为俞青兄弟姐妹,竞价交易,000797
2015-11-20,肖青,600,--,25.15,高管,为肖高萌配偶,竞价交易,000797
2015-08-26,福建省能源集团有限责任公司,543904,811204,19.69,监事,为陈伟受控法人,竞价交易,000797
2015-08-25,福建省能源集团有限责任公司,267300,267300,20.12,监事,为陈伟受控法人,竞价交易,000797
2015-06-30,福建省能源集团有限责任公司,-92160,79581181,36.46,监事,为陈伟受控法人,竞价交易,000797
2017-06-02,宗文峰,5000,20000,8.35,董事,为本人,竞价交易,000798
2017-05-25,张三捷,5000,5000,8.36,高管,为本人,竞价交易,000798
2017-05-25,陈明,8700,20081,8.63,董秘,为本人,竞价交易,000798
2016-02-04,王小霞,10000,10000,8.96,高管,为本人,竞价交易,000798
2016-02-01,胡世保,7000,13000,8.41,董事、高管,为本人,竞价交易,000798
2016-01-27,陈明,4000,11381,9.39,董秘,为本人,竞价交易,000798
2015-09-30,陈明,6000,7381,9.94,董秘,为本人,竞价交易,000798
2015-09-15,张光华,7000,10000,8.69,高管,为本人,竞价交易,000798
2015-09-14,王忠尧,10000,10000,8.86,高管,为本人,竞价交易,000798
2015-09-11,荆春德,5000,10000,9.61,高管,为本人,竞价交易,000798
2010-06-17,韩东,1000,2000,13.36,高管,为本人,竞价交易,000799
2010-06-10,韩东,1000,1000,13.21,--,为本人,竞价交易,000799
2009-08-10,杨电芝,-100,--,13.99,高管,为杨建军兄弟姐妹,竞价交易,000799
2009-08-07,杨电芝,-200,--,14.25,高管,为杨建军兄弟姐妹,竞价交易,000799
2009-05-20,杨电芝,-100,--,11.20,高管,为杨建军兄弟姐妹,竞价交易,000799
2009-05-19,杨电芝,400,--,11.52,高管,为杨建军兄弟姐妹,竞价交易,000799
2007-10-24,杨波,8000,19700,28.20,董事,为本人,二级市场买卖,000799
2011-05-09,王晓军,7600,--,14.43,监事,为马振东配偶,竞价交易,000800
2011-05-05,马延萍,5000,--,14.28,监事,为马振东兄弟姐妹,竞价交易,000800
2010-09-10,曹丽伟,-200,--,19.36,监事,为刘殿伟配偶,竞价交易,000800
2010-04-13,李原野,5000,--,20.45,监事,为李原子兄弟姐妹,竞价交易,000800
2010-04-08,曹丽伟,800,--,21.41,监事,为刘殿伟配偶,竞价交易,000800
2009-06-08,王晓军,3400,--,14.60,监事,为马振东配偶,竞价交易,000800
2007-05-10,陈凤霞,-20000,--,12.04,董事,为安德武配偶,二级市场买卖,000800
2007-05-09,陈凤霞,-25000,--,11.79,董事,为安德武配偶,二级市场买卖,000800
2007-05-09,陈凤霞,50000,--,11.61,董事,为安德武配偶,二级市场买卖,000800
2018-01-23,陈建利,-1000,--,6.66,监事,为杨远林配偶,竞价交易,000801
2018-01-22,陈建利,-1700,--,6.62,监事,为杨远林配偶,竞价交易,000801
2017-10-13,郭平,-3000,--,8.71,高管,为张斌配偶,竞价交易,000801
2017-07-17,陈建利,2700,--,8.40,监事,为杨远林配偶,竞价交易,000801
2015-05-04,程红,-800,--,28.82,董事,为程旗兄弟姐妹,竞价交易,000801
2014-10-24,程红,800,800,17.90,董事,为程旗兄弟姐妹,竞价交易,000801
2014-09-10,覃晓凤,-1250,3750,19.14,监事,为本人,竞价交易,000801
2013-11-18,覃晓凤,5000,5000,9.56,监事,为本人,竞价交易,000801
2016-03-30,江洋,-10000,70000,28.50,证券事务代表,为本人,竞价交易,000802
2016-03-30,陈晨,-80000,1000000,28.00,董秘、高管,为本人,竞价交易,000802
2016-03-29,陈晨,-20000,1080000,28.60,董秘、高管,为本人,竞价交易,000802
2016-03-28,丁江勇,-300000,2500000,30.41,董事,为本人,竞价交易,000802
2016-03-28,于晓萍,-5000,539500,30.95,高管,为本人,竞价交易,000802
2016-03-28,李洪君,-10000,70000,30.85,监事,为本人,竞价交易,000802
2016-03-28,黄中燕,-100000,1050000,30.12,高管,为本人,竞价交易,000802
2016-03-25,于晓萍,-5500,544500,30.13,高管,为本人,竞价交易,000802
2016-03-25,黄中燕,-50000,1150000,30.05,高管,为本人,竞价交易,000802
2016-03-25,杜扬,-50000,350000,28.19,高管,为本人,竞价交易,000802
2015-06-15,彭可云,-3756,11268,43.97,董事,为本人,竞价交易,000803
2010-02-05,潘建萍,-400,350,9.63,监事,为本人,竞价交易,000803
2007-05-31,潘建萍,-250,750,12.28,监事,为本人,二级市场买卖,000803
2007-05-21,罗雄飞,-385,1155,12.78,董事、高管,为本人,二级市场买卖,000803
2018-03-12,张卫东,2500,--,6.78,高管,为张怿兄弟姐妹,竞价交易,000806
2017-05-16,卢朝银,-1400,--,11.48,董事会秘书、董事、高管,为卢安军父母,竞价交易,000806
2017-05-16,吴学敏,-800,--,11.67,董事会秘书、董事、高管,为卢安军父母,竞价交易,000806
2017-02-27,时宏珍,2600,2600,12.60,高管,为本人,竞价交易,000806
2014-12-25,夏旭敏,-1000,--,7.68,高管,为司旭东兄弟姐妹,竞价交易,000806
2014-12-24,夏旭敏,1000,1000,7.60,高管,为司旭东兄弟姐妹,竞价交易,000806
2011-06-20,张怿,500,500,4.74,高管,为本人,竞价交易,000806
2009-12-29,杨涛,-28100,--,6.06,高管,为杨宋波兄弟姐妹,竞价交易,000806
2009-12-24,杨涛,28100,--,5.78,高管,为杨宋波兄弟姐妹,竞价交易,000806
2007-08-23,吴友忠,-21700,--,6.96,监事,为蔡琼瑶配偶,二级市场买卖,000806
2017-11-10,宁琳,10000,--,10.73,独立董事,为宁平兄弟姐妹,竞价交易,000807
2017-08-29,姚青,-1000,--,12.10,监事,为姚斌兄弟姐妹,竞价交易,000807
2016-04-13,姚青,1000,--,8.33,监事,为姚斌兄弟姐妹,竞价交易,000807
2016-03-02,张春生,-1250,3750,8.12,董事、高管,为本人,竞价交易,000807
2015-08-14,卢青芬,2200,2200,6.70,董事,为郝红杰配偶,竞价交易,000807
2015-07-23,何跃贵,5000,5000,6.51,高管,为本人,竞价交易,000807
2015-07-23,尹春红,5000,5000,6.85,高管,为本人,竞价交易,000807
2015-07-22,马云彪,5000,5650,6.41,高管,为本人,竞价交易,000807
2015-07-22,祝建荣,-800,--,6.42,监事,为王琳配偶,竞价交易,000807
2015-07-22,丁吉林,10000,10000,6.49,董事、高管,为本人,竞价交易,000807
2015-06-11,铁岭财政资产经营有限公司,-200000,188000000,16.27,董事,为韩广林受控法人,竞价交易,000809
2015-06-04,铁岭财政资产经营有限公司,-470000,188200000,15.54,董事,为韩广林受控法人,竞价交易,000809
2015-06-03,铁岭财政资产经营有限公司,-332932,188670000,15.68,董事,为韩广林受控法人,竞价交易,000809
2015-06-01,铁岭财政资产经营有限公司,-1235100,189002932,15.61,董事,为韩广林受控法人,竞价交易,000809
2015-05-28,铁岭财政资产经营有限公司,-104900,190238032,15.30,董事,为韩广林受控法人,竞价交易,000809
2015-05-27,铁岭财政资产经营有限公司,-330000,190342932,15.75,董事,为韩广林受控法人,竞价交易,000809
2015-05-04,李雨恬,-2000,--,13.31,董事,为李世范子女,竞价交易,000809
2015-04-30,李雨恬,-900,2000,13.73,董事,为李世范子女,竞价交易,000809
2015-04-30,李雨恬,2000,2000,14.15,董事,为李世范子女,竞价交易,000809
2015-04-28,李雨恬,900,900,12.83,董事,为李世范子女,竞价交易,000809
2018-01-05,汤燕,821600,--,7.24,董事、高管,为施驰配偶,竞价交易,000810
2018-01-04,汤燕,1507200,--,7.16,董事、高管,为施驰配偶,竞价交易,000810
2018-01-03,汤燕,671200,--,7.10,董事、高管,为施驰配偶,其它,000810
2016-07-13,施驰,-5000000,36770524,20.66,董事,为本人,大宗交易,000810
2016-07-12,赫旋,-150000,2530920,21.88,高管,为本人,竞价交易,000810
2016-05-27,赫旋,-193640,2680920,18.08,高管,为本人,竞价交易,000810
2016-05-26,薛亮,-162161,2756855,17.17,高管,为本人,竞价交易,000810
2016-05-09,赫旋,-200000,2874560,16.70,高管,为本人,竞价交易,000810
2016-05-04,张知,-1253116,3759348,18.97,董秘、董事、高管,为本人,竞价交易,000810
2016-05-04,赫旋,-100000,3074560,19.10,高管,为本人,竞价交易,000810
2017-05-05,夏育红,-10000,--,18.35,高管,为葛运江配偶,竞价交易,000811
2017-05-05,林海军,-20000,--,18.36,高管,为吴利利配偶,竞价交易,000811
2017-05-04,阎秀娟,-8000,--,19.43,高管,为于志强配偶,竞价交易,000811
2017-05-04,夏育红,-10700,--,19.50,高管,为葛运江配偶,竞价交易,000811
2017-05-04,栾光秀,-40000,--,19.33,董事,为李增群配偶,竞价交易,000811
2017-05-02,韩经贤,-20000,--,19.10,董秘,为孙秀欣配偶,竞价交易,000811
2017-05-02,段素卿,-50000,--,19.38,董事、高管,为卢绍宾配偶,竞价交易,000811
2016-07-21,陈殿菊,-100,--,13.93,董事,为陈殿欣兄弟姐妹,竞价交易,000811
2016-01-08,陈殿菊,100,--,14.77,董事,为陈殿欣兄弟姐妹,竞价交易,000811
2015-09-01,于青玲,2500,30000,10.60,监事,为王旭光配偶,竞价交易,000811
2016-01-07,赵天骄,30000,200051,9.80,董事、高管,为本人,竞价交易,000812
2016-01-07,周新庆,50000,200000,10.22,高管,为本人,竞价交易,000812
2016-01-06,赵天骄,20000,170051,10.77,董事、高管,为本人,竞价交易,000812
2016-01-06,闫凯,18800,75050,10.70,董秘,为本人,竞价交易,000812
2016-01-06,王洲锁,50300,200785,10.77,监事,为本人,竞价交易,000812
2016-01-05,张有强,25000,100000,10.81,高管,为本人,竞价交易,000812
2016-01-05,熊汉城,100000,400000,10.61,高管,为本人,竞价交易,000812
2015-12-14,沈克勤,50000,200000,12.96,高管,为本人,竞价交易,000812
2015-05-12,沈克勤,-30000,150000,12.85,高管,为本人,竞价交易,000812
2015-05-11,沈克勤,-20000,180000,12.46,高管,为本人,竞价交易,000812
2018-02-06,美林控股集团有限公司,1140000,--,7.84,董事,为张湧受控法人,竞价交易,000813
2017-11-06,美林控股集团有限公司,156750,--,7.44,董事,为张湧受控法人,竞价交易,000813
2017-10-31,美林控股集团有限公司,272100,--,7.49,董事,为张湧受控法人,竞价交易,000813
2017-10-30,美林控股集团有限公司,440000,--,7.60,董事,为张湧受控法人,竞价交易,000813
2017-09-26,美林控股集团有限公司,347200,--,7.86,董事,为张湧受控法人,竞价交易,000813
2017-09-25,美林控股集团有限公司,185600,--,7.92,董事,为张湧受控法人,竞价交易,000813
2017-09-22,美林控股集团有限公司,400000,--,8.06,董事,为张湧受控法人,竞价交易,000813
2017-06-12,美林控股集团有限公司,150000,--,7.84,董事,为张湧受控法人,竞价交易,000813
2017-06-08,美林控股集团有限公司,200000,--,7.89,董事,为张湧受控法人,竞价交易,000813
2017-06-06,美林控股集团有限公司,118200,--,7.92,董事,为张湧受控法人,竞价交易,000813
2016-01-08,中冶纸业集团有限公司,-6500000,--,21.93,董事,为严肃受控法人,大宗交易,000815
2015-09-08,吴素萍,2900,2900,14.58,董事,为张子珉配偶,竞价交易,000815
2015-09-08,张子珉,900,900,14.58,董事,为本人,竞价交易,000815
2007-10-26,雍月琴,1600,--,14.14,董事,为刘敬喜兄弟姐妹,二级市场买卖,000815
2017-02-16,李文军,-2000,--,6.57,独立董事,为周华配偶,竞价交易,000816
2016-07-04,李文军,2000,--,5.96,独立董事,为周华配偶,竞价交易,000816
2015-05-15,柳北萍,-300,--,15.29,高管,为柳京屏兄弟姐妹,竞价交易,000816
2015-05-14,季秀华,-2100,--,14.58,高管,为李强配偶,竞价交易,000816
2015-05-11,陈卫锋,-600,--,13.48,高管,为本人,竞价交易,000816
2015-05-04,柳北萍,300,300,11.89,高管,为柳京屏兄弟姐妹,竞价交易,000816
2009-11-27,王池明,5000,--,7.18,监事,为杨爱配偶,竞价交易,000816
2009-06-09,侯玉荣,-2835,8505,7.00,监事,为本人,竞价交易,000816
2009-04-30,陈玲,-750,2250,6.03,监事,为本人,竞价交易,000816
2008-01-18,徐斌,-8400,--,8.34,监事,为徐立兄弟姐妹,二级市场买卖,000816
2018-01-04,安卓,17100,--,13.09,独立董事,为刘春彦配偶,竞价交易,000818
2017-12-12,刘芬琴,-5000,--,11.77,高管,为欧阳国良配偶,竞价交易,000818
2017-10-11,王涤非,-21875,65625,12.10,高管,为本人,竞价交易,000818
2017-08-30,孙贵臣,-56525,459375,11.90,董事,为本人,竞价交易,000818
2017-08-22,王晓星,-10000,54375,12.10,高管,为本人,竞价交易,000818
2017-08-22,孙贵臣,-30000,515900,12.11,董事,为本人,竞价交易,000818
2017-08-21,刘芬琴,1000,--,12.04,高管,为欧阳国良配偶,竞价交易,000818
2017-08-21,刘芬琴,-1000,--,12.15,高管,为欧阳国良配偶,竞价交易,000818
2017-08-21,王晓星,-5000,64375,12.10,高管,为本人,竞价交易,000818
2017-08-21,孙贵臣,-66600,545900,12.12,董事,为本人,竞价交易,000818
2017-02-20,刘庆瑞,-2021,6063,27.01,董事、高管,为本人,竞价交易,000819
2015-04-28,刘庆瑞,-2445,7334,41.17,高管,为本人,竞价交易,000819
2013-05-21,吕勤魁,-550,--,18.15,监事,为吕勤海兄弟姐妹,竞价交易,000819
2011-05-27,吕勤魁,500,--,15.52,监事,为吕勤海兄弟姐妹,竞价交易,000819
2010-06-23,邓夭子,-500,--,17.09,董事,为彭时代父母,竞价交易,000819
2010-06-22,邓夭子,500,--,17.45,董事,为彭时代父母,竞价交易,000819
2009-04-22,张权彬,-1663,4989,26.04,监事,为本人,竞价交易,000819
2009-01-21,陈腊梅,-1100,--,18.61,监事,为张权彬配偶,竞价交易,000819
2009-01-12,邓和平,-1000,6062,19.17,董事,为本人,竞价交易,000819
2009-01-09,邓和平,-1021,6062,18.20,董事,为本人,竞价交易,000819
2017-04-11,李利芝,300,--,39.85,监事,为王开新配偶,竞价交易,000820
2011-03-22,锦州鑫天纸业有限公司,-10000000,--,5.81,董事,为陆剑斌受控法人,大宗交易,000820
2011-02-28,锦州鑫天纸业有限公司,-1138358,--,5.18,董事,为陆剑斌受控法人,竞价交易,000820
2011-02-24,锦州鑫天纸业有限公司,-1035872,--,5.23,董事,为陆剑斌受控法人,竞价交易,000820
2011-02-21,锦州鑫天纸业有限公司,-403278,--,4.98,董事,为陆剑斌受控法人,竞价交易,000820
2011-01-10,锦州鑫天纸业有限公司,-1010000,--,4.62,董事、高管,为陆剑斌受控法人,竞价交易,000820
2011-01-06,锦州鑫天纸业有限公司,-101700,--,4.53,董事、高管,为陆剑斌受控法人,竞价交易,000820
2011-01-05,锦州鑫天纸业有限公司,-6500000,--,4.57,董事、高管,为陆剑斌受控法人,大宗交易,000820
2011-01-04,锦州鑫天纸业有限公司,-6780000,--,4.57,董事、高管,为陆剑斌受控法人,大宗交易,000820
2010-12-09,锦州鑫天纸业有限公司,-663941,--,4.94,董事、高管,为陆剑斌受控法人,竞价交易,000820
2018-01-15,王伟,121434,39731870,11.57,董事,为本人,竞价交易,000821
2018-01-12,王伟,55000,39610436,11.81,董事,为本人,竞价交易,000821
2018-01-09,王伟,140000,39555436,12.03,董事,为本人,竞价交易,000821
2017-07-19,王伟,55000,39415436,11.38,董事,为本人,竞价交易,000821
2017-07-18,王伟,445000,39360436,11.38,董事,为本人,竞价交易,000821
2017-06-23,孙友元,8000,--,12.84,董事、高管,为李健父母,竞价交易,000821
2016-07-01,欧阳晶,-10200,--,17.36,独立董事,为李斌配偶,竞价交易,000821
2016-06-30,欧阳晶,10200,--,17.73,独立董事,为李斌配偶,竞价交易,000821
2015-05-20,尹光志,4000,4000,20.42,独立董事,为本人,竞价交易,000821
2013-06-13,尹峰,-59900,--,4.07,独立董事,为尹光志子女,竞价交易,000821
2017-08-30,方昭,-1000,--,10.33,董事,为方勇兄弟姐妹,竞价交易,000822
2017-08-29,方昭,1000,--,9.88,董事,为方勇兄弟姐妹,竞价交易,000822
2017-06-14,宋玉娟,-200,--,7.24,董事、高管,为王永志配偶,竞价交易,000822
2016-11-22,宋冠睿,-11000,--,6.36,监事,为宋君荣子女,竞价交易,000822
2016-05-06,宋冠睿,11000,--,5.79,监事,为宋君荣子女,竞价交易,000822
2015-03-24,丁世亮,-1300,--,8.44,监事,为丁红玉兄弟姐妹,竞价交易,000822
2009-03-02,王爱玲,-1600,--,6.27,高管,为王振平配偶,竞价交易,000822
2009-02-27,王爱玲,1600,--,6.10,高管,为王振平配偶,竞价交易,000822
2008-06-05,刘玉霞,-1000,--,11.22,高管,为陈风光配偶,竞价交易,000822
2007-09-12,刘玫,-1000,--,17.30,董事,为邢乐成配偶,二级市场买卖,000822
2011-12-07,陈琦,300,--,9.46,监事,为陈汉龙子女,竞价交易,000823
2007-08-10,陈虹,-2100,--,10.36,监事,为陈东阳子女,二级市场买卖,000823
2015-06-02,余小倩,-27500,--,8.15,高管,为王百东配偶,竞价交易,000825
2015-05-11,杨春莉,-10000,--,7.15,独立董事,为田文昌配偶,竞价交易,000825
2012-05-30,余小倩,27500,27500,3.81,高管,为王百东配偶,竞价交易,000825
2010-08-06,张秀萍,5000,--,5.88,董事,为胡玉亭配偶,竞价交易,000825
2010-08-03,杨春莉,10000,--,5.99,董事,为田文昌配偶,竞价交易,000825
2010-06-09,张秀萍,3000,--,5.57,董事,为胡玉亭配偶,竞价交易,000825
2010-01-29,张秀萍,-3000,--,7.68,董事,为胡玉亭配偶,竞价交易,000825
2010-01-11,张秀萍,10000,--,8.99,董事,为胡玉亭配偶,竞价交易,000825
2009-09-09,刘复兴,1200,61200,8.20,董事、高管,为本人,竞价交易,000825
2009-06-08,杨春莉,-5000,--,7.89,董事,为田文昌配偶,竞价交易,000825
2016-09-07,赵达,-10000,470000,36.10,高管,为本人,竞价交易,000826
2016-09-07,李天增,-35000,1430199,36.30,高管,为本人,竞价交易,000826
2015-08-25,胡德义,100,100,30.46,监事,为胡滢父母,竞价交易,000826
2014-11-24,李天增,-80000,689657,24.42,高管,为本人,竞价交易,000826
2014-11-06,李天增,-80000,769657,24.19,高管,为本人,竞价交易,000826
2013-01-09,王志伟,-12540,192660,22.80,董事、高管,为本人,竞价交易,000826
2012-12-31,胡新灵,-86250,258750,22.28,副董事长、总经理,为本人,竞价交易,000826
2012-12-31,王志伟,-21000,153000,22.64,董事、副总经理、财务总监,为本人,竞价交易,000826
2012-09-12,张维娅,-18600,--,25.60,证券事务代表,为本人,竞价交易,000826
2012-09-12,刘晓林,-51000,153000,25.53,高管,为本人,竞价交易,000826
2016-11-30,王庆明,1800,1800,12.48,高管,为本人,竞价交易,000828
2015-06-23,黄运波,-200,--,19.19,高管,为黄勇兄弟姐妹,竞价交易,000828
2015-06-19,黄运波,200,200,18.45,高管,为黄勇兄弟姐妹,竞价交易,000828
2014-07-08,尹剑红,-500,--,4.57,监事,为尹志鹏兄弟姐妹,竞价交易,000828
2014-01-09,郭丽勤,-2200,--,4.47,监事,为郭旭东兄弟姐妹,竞价交易,000828
2012-04-18,郭丽勤,2200,2200,4.85,监事,为郭旭东兄弟姐妹,竞价交易,000828
2011-02-24,王庆中,-2000,--,6.50,高管,为王庆明兄弟姐妹,竞价交易,000828
2009-08-17,王庆中,2000,--,5.38,高管,为王庆明兄弟姐妹,竞价交易,000828
2009-03-31,尹娣容,-122700,--,5.01,董事,为尹锦容兄弟姐妹,竞价交易,000828
2009-03-27,尹娣容,-20000,--,4.97,董事,为尹锦容兄弟姐妹,竞价交易,000828
2015-03-24,易江南,-34825,--,14.60,高管,为本人,竞价交易,000829
2015-03-05,邓超兰,-5000,2000,11.02,高管,为易江南父母,竞价交易,000829
2014-12-18,易江红,-500,--,9.18,高管,为易江南兄弟姐妹,竞价交易,000829
2013-09-11,易江红,500,500,8.86,高管,为易江南兄弟姐妹,竞价交易,000829
2010-07-26,肖猛,500,500,14.67,证券事务代表,为本人,竞价交易,000829
2010-01-27,周星明,-500,1500,13.08,监事,为本人,竞价交易,000829
2010-01-26,周星明,2000,2000,12.90,监事,为本人,竞价交易,000829
2010-01-20,胡秀艳,-2115,6345,15.35,监事,为本人,竞价交易,000829
2017-11-13,刘惠青,-15000,--,12.03,独立董事,为汤广配偶,竞价交易,000830
2016-11-18,焦峰,100,--,5.59,董事、高管,为焦延滨子女,竞价交易,000830
2015-07-16,焦延滨,2000,143433,8.20,董事、高管,为本人,竞价交易,000830
2015-07-15,焦延滨,4000,141433,8.02,董事、高管,为本人,竞价交易,000830
2015-07-14,焦延滨,5000,137433,8.64,董事、高管,为本人,竞价交易,000830
2015-07-10,张金成,24300,531552,7.51,董事,为本人,竞价交易,000830
2015-07-10,蔡英强,3800,103000,7.40,董秘、董事、高管,为本人,竞价交易,000830
2015-06-05,孙平,-2000,2500,10.90,高管,为张雷配偶,竞价交易,000830
2015-06-03,王富兴,-26250,78750,10.43,董事、高管,为本人,竞价交易,000830
2015-06-03,张雷,-1100,33300,9.90,高管,为本人,竞价交易,000830
2015-06-05,张力,-2000,--,38.11,监事,为张苹兄弟姐妹,竞价交易,000831
2015-06-05,廖春生,-144603,433809,39.82,高管,为本人,竞价交易,000831
2015-02-06,姜士兵,-40000,--,34.11,董事,为姜世雄兄弟姐妹,竞价交易,000831
2014-12-04,张力,2000,2000,27.78,监事,为张苹兄弟姐妹,竞价交易,000831
